|dates|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Fannin_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Fannin_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
