|dates|Ouray_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ouray_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ouray_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Ouray_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Ouray_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ouray_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ouray_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ouray_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
