|dates|Wood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wood_Texas_UnitedStates.TotalPopulation.data|Wood_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|45539.0|0
