|dates|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McMullen_Texas_UnitedStates.NYT_ConfirmedDeaths.data|McMullen_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
