|dates|Haskell_Texas_UnitedStates.BLS_EmployedPopulation.data|Haskell_Texas_UnitedStates.BLS_EmployedPopulation.missing|Haskell_Texas_UnitedStates.BLS_UnemployedPopulation.data|Haskell_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Haskell_Texas_UnitedStates.BLS_UnemploymentRate.data|Haskell_Texas_UnitedStates.BLS_UnemploymentRate.missing|Haskell_Texas_UnitedStates.BLS_LaborForcePopulation.data|Haskell_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-05|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-06|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-07|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-08|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-09|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-10|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-11|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-12|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-13|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-14|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-15|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-16|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-17|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-18|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-19|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-20|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-21|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-22|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-23|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-24|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-25|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-26|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-27|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-28|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-29|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-04-30|2097.5|0|130.5|0|5.857271095152603|0|2228.0|0
0|2020-05-01|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-02|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-03|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-04|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-05|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-06|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-07|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-08|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-09|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-10|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-11|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-12|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-13|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-14|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-15|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-16|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-17|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-18|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-19|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-20|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-21|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-22|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-23|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-24|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-25|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-26|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-27|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-28|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-29|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-30|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-05-31|2424.0|0|129.0|0|5.052878965922444|0|2553.0|0
0|2020-06-01|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-02|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-03|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-04|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-05|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-06|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-07|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-08|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-09|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-10|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-11|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-12|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-13|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-14|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-15|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-16|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-17|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-18|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-19|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-20|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-21|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-22|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-23|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-24|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-25|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-26|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-27|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-28|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-29|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-06-30|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-07-01|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-02|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-03|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-04|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-05|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-06|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-07|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-08|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-09|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-10|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-11|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-12|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-13|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-14|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-15|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-16|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-17|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-18|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-19|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-20|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-21|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-22|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-23|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-24|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-25|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-26|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-27|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-28|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-29|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-30|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-07-31|2546.0|0|140.0|0|5.212211466865227|0|2686.0|0
0|2020-08-01|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-02|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-03|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-04|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-05|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-06|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-07|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-08|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-09|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-10|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-11|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-12|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-13|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-14|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-15|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-16|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-17|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-18|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-19|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-20|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-21|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-22|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-23|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-24|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-25|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-26|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-27|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-28|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-29|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-30|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-08-31|2672.0|0|102.0|0|3.6770007209805335|0|2774.0|0
0|2020-09-01|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-02|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-03|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-04|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-05|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-06|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-07|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-08|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-09|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-10|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-11|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-12|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-13|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-14|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-15|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-16|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-17|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-18|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-19|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-20|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-21|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-22|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-23|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-24|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-25|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-26|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-27|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-28|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-29|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-09-30|2528.0|0|126.0|0|4.747550866616428|0|2654.0|0
0|2020-10-01|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-02|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-03|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-04|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-05|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-06|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-07|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-08|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-09|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-10|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-11|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-12|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-13|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-14|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-15|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-16|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-17|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-18|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-19|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-20|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-21|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-22|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-23|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-24|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-25|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-26|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-27|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-28|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-29|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-30|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-10-31|2600.0|0|110.0|0|4.059040590405904|0|2710.0|0
0|2020-11-01|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-02|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-03|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-04|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-05|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-06|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-07|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-08|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-09|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-10|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-11|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-12|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-13|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-14|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-15|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-16|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-17|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-18|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-19|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-20|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-21|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-22|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-23|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-24|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-25|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-26|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-27|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-28|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-29|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-11-30|2497.0|0|114.0|0|4.366143240137879|0|2611.0|0
0|2020-12-01|2519.0|0|120.0|0|4.547176960970065|0|2639.0|0
0|2020-12-02|2519.0|0|120.0|0|4.547176960970065|0|2639.0|0
0|2020-12-03|2519.0|0|120.0|0|4.547176960970065|0|2639.0|0
0|2020-12-04|2519.0|0|120.0|0|4.547176960970065|0|2639.0|0
0|2020-12-05|2519.0|0|120.0|0|4.547176960970065|0|2639.0|0
0|2020-12-06|2519.0|0|120.0|0|4.547176960970065|0|2639.0|0
0|2020-12-07|2519.0|0|120.0|0|4.547176960970065|0|2639.0|0
0|2020-12-08|2519.0|0|120.0|0|4.547176960970065|0|2639.0|0
0|2020-12-09|2519.0|0|120.0|0|4.547176960970065|0|2639.0|0
