|dates|Bent_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bent_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bent_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bent_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bent_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bent_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bent_Colorado_UnitedStates.TotalPopulation.data|Bent_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5577.0|0
