|dates|DukesandNantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|DukesandNantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|DukesandNantucket_Massachusetts_UnitedStates.NYT_ConfirmedDeaths.data|DukesandNantucket_Massachusetts_UnitedStates.NYT_ConfirmedDeaths.missing|DukesandNantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|DukesandNantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|DukesandNantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|DukesandNantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
