|dates|Medina_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Medina_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Medina_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Medina_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Medina_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Medina_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Medina_Texas_UnitedStates.TotalPopulation.data|Medina_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|51584.0|0
