|dates|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Upson_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Upson_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
