|dates|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pierce_Nebraska_UnitedStates.TotalPopulation.data|Pierce_Nebraska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7148.0|0
