|dates|Henry_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Henry_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Henry_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Henry_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Henry_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Henry_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Henry_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Henry_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-18|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-19|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-20|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-21|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-22|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-23|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-24|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-25|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-26|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-27|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-28|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-29|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-30|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-03-31|7867.0|0|358.0|0|4.35258358662614|0|8225.0|0
0|2020-04-01|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-02|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-03|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-04|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-05|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-06|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-07|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-08|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-09|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-10|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-11|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-12|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-13|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-14|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-15|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-16|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-17|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-18|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-19|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-20|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-21|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-22|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-23|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-24|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-25|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-26|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-27|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-28|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-29|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-04-30|6815.0|0|1318.0|0|16.20558219599164|0|8133.0|0
0|2020-05-01|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-02|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-03|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-04|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-05|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-06|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-07|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-08|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-09|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-10|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-11|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-12|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-13|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-14|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-15|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-16|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-17|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-18|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-19|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-20|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-21|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-22|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-23|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-24|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-25|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-26|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-27|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-28|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-29|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-30|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-05-31|7518.0|0|889.0|0|10.574521232306411|0|8407.0|0
0|2020-06-01|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-02|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-03|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-04|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-05|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-06|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-07|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-08|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-09|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-10|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-11|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-12|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-13|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-14|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-15|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-16|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-17|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-18|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-19|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-20|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-21|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-22|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-23|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-24|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-25|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-26|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-27|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-28|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-29|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-06-30|7559.0|0|385.0|0|4.846424974823766|0|7944.0|0
0|2020-07-01|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-02|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-03|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-04|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-05|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-06|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-07|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-08|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-09|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-10|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-11|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-12|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-13|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-14|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-15|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-16|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-17|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-18|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-19|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-20|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-21|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-22|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-23|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-24|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-25|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-26|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-27|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-28|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-29|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-30|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-07-31|7572.0|0|384.0|0|4.826546003016591|0|7956.0|0
0|2020-08-01|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-02|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-03|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-04|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-05|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-06|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-07|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-08|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-09|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-10|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-11|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-12|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-13|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-14|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-15|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-16|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-17|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-18|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-19|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-20|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-21|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-22|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-23|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-24|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-25|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-26|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-27|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-28|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-29|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-30|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-08-31|7600.0|0|315.0|0|3.979785217940619|0|7915.0|0
0|2020-09-01|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-02|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-03|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-04|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-05|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-06|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-07|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-08|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-09|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-10|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-11|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-12|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-13|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-14|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-15|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-16|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-17|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-18|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-19|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-20|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-21|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-22|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-23|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-24|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-25|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-26|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-27|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-28|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-29|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-09-30|7527.0|0|311.0|0|3.967848941056392|0|7838.0|0
0|2020-10-01|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-02|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-03|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-04|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-05|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-06|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-07|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-08|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-09|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-10|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-11|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-12|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-13|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-14|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-15|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-16|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-17|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-18|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-19|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-20|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-21|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-22|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-23|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-24|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-25|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-26|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-27|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-28|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-29|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-30|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-10-31|7613.0|0|284.0|0|3.5963023933139167|0|7897.0|0
0|2020-11-01|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-02|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-03|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-04|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-05|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-06|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-07|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-08|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-09|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-10|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-11|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-12|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-13|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-14|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-15|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-16|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-17|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-18|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-19|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-20|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-21|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-22|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-23|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-24|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-25|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-26|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-27|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-28|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-29|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-11-30|7678.0|0|292.0|0|3.6637390213299876|0|7970.0|0
0|2020-12-01|7618.0|0|353.0|0|4.428553506460921|0|7971.0|0
0|2020-12-02|7618.0|0|353.0|0|4.428553506460921|0|7971.0|0
0|2020-12-03|7618.0|0|353.0|0|4.428553506460921|0|7971.0|0
0|2020-12-04|7618.0|0|353.0|0|4.428553506460921|0|7971.0|0
0|2020-12-05|7618.0|0|353.0|0|4.428553506460921|0|7971.0|0
0|2020-12-06|7618.0|0|353.0|0|4.428553506460921|0|7971.0|0
0|2020-12-07|7618.0|0|353.0|0|4.428553506460921|0|7971.0|0
