|dates|Camp_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Camp_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Camp_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Camp_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Camp_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Camp_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Camp_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Camp_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
