|dates|Cabell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cabell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cabell_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.data|Cabell_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.missing|Cabell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cabell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cabell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cabell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
