|dates|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kinney_Texas_UnitedStates.TotalPopulation.data|Kinney_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3667.0|0
