|dates|Elmore_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Elmore_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Elmore_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Elmore_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Elmore_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Elmore_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Elmore_Idaho_UnitedStates.TotalPopulation.data|Elmore_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|27511.0|0
