|dates|Nacogdoches_Texas_UnitedStates.BLS_EmployedPopulation.data|Nacogdoches_Texas_UnitedStates.BLS_EmployedPopulation.missing|Nacogdoches_Texas_UnitedStates.BLS_UnemployedPopulation.data|Nacogdoches_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Nacogdoches_Texas_UnitedStates.BLS_UnemploymentRate.data|Nacogdoches_Texas_UnitedStates.BLS_UnemploymentRate.missing|Nacogdoches_Texas_UnitedStates.BLS_LaborForcePopulation.data|Nacogdoches_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-02|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-03|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-04|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-05|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-06|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-07|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-08|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-09|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-10|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-11|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-12|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-13|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-14|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-15|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-16|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-17|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-18|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-19|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-20|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-21|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-22|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-23|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-24|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-25|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-26|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-27|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-28|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-29|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-30|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-01-31|27220.5|0|1084.5|0|3.83147853736089|0|28305.0|0
0|2020-02-01|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-02|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-03|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-04|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-05|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-06|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-07|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-08|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-09|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-10|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-11|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-12|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-13|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-14|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-15|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-16|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-17|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-18|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-19|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-20|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-21|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-22|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-23|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-24|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-25|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-26|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-27|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-28|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-02-29|27485.0|0|1056.5|0|3.70162745475886|0|28541.5|0
0|2020-03-01|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-02|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-03|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-04|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-05|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-06|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-07|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-08|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-09|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-10|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-11|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-12|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-13|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-14|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-15|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-16|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
0|2020-03-17|26563.0|0|1531.5|0|5.451244905586503|0|28094.5|0
