|dates|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|KodiakIsland_Alaska_UnitedStates.TotalPopulation.data|KodiakIsland_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12998.0|0
