|dates|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LittleRiver_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|LittleRiver_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
