|dates|Itasca_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Itasca_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Itasca_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Itasca_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Itasca_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Itasca_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Itasca_Minnesota_UnitedStates.TotalPopulation.data|Itasca_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|45130.0|0
