|dates|Plumas_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Plumas_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Plumas_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Plumas_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Plumas_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Plumas_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Plumas_California_UnitedStates.TotalPopulation.data|Plumas_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18807.0|0
