|dates|Collier_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Collier_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Collier_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Collier_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Collier_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Collier_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Collier_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Collier_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
