|dates|SoutheastFairbanks_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SoutheastFairbanks_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SoutheastFairbanks_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|SoutheastFairbanks_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|SoutheastFairbanks_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SoutheastFairbanks_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SoutheastFairbanks_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SoutheastFairbanks_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
