|dates|Davison_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Davison_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Davison_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Davison_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Davison_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Davison_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Davison_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Davison_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-02|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-03|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-04|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-05|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-06|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-07|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-08|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-09|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-10|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-11|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-12|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-13|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-14|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-15|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-16|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-17|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-18|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-19|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-20|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-21|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-22|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-23|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-24|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-25|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-26|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-27|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-28|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-29|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-30|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-01-31|10601.0|0|346.0|0|3.1606832922261807|0|10947.0|0
0|2020-02-01|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-02|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-03|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-04|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-05|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-06|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-07|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-08|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-09|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-10|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-11|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-12|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-13|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-14|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-15|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-16|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-17|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-18|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-19|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-20|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-21|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-22|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-23|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-24|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-25|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-26|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-27|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-28|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-02-29|10590.5|0|343.0|0|3.1371472995838476|0|10933.5|0
0|2020-03-01|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-02|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-03|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-04|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-05|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-06|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-07|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-08|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-09|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-10|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-11|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-12|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-13|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-14|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-15|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-16|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-17|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-18|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-19|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-20|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-21|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-22|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-23|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-24|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-25|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-26|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-27|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-28|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-29|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-30|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-03-31|10615.0|0|365.0|0|3.324225865209472|0|10980.0|0
0|2020-04-01|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-02|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-03|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-04|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-05|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-06|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-07|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-08|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-09|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-10|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-11|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-12|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-13|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-14|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
0|2020-04-15|10127.5|0|879.0|0|7.98618997864898|0|11006.5|0
