|dates|Gordon_Georgia_UnitedStates.BLS_EmployedPopulation.data|Gordon_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Gordon_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Gordon_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Gordon_Georgia_UnitedStates.BLS_UnemploymentRate.data|Gordon_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Gordon_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Gordon_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-15|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-16|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-17|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-18|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-19|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-20|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-21|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-22|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-23|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-24|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-25|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-26|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-27|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-28|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-29|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-04-30|24643.0|0|3633.0|0|12.848351959258736|0|28276.0|0
0|2020-05-01|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-02|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-03|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-04|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-05|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-06|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-07|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-08|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-09|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-10|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-11|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-12|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-13|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-14|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-15|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-16|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-17|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-18|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-19|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-20|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-21|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-22|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-23|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-24|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-25|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-26|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-27|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-28|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-29|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-30|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-05-31|25279.0|0|2143.0|0|7.81489315148421|0|27422.0|0
0|2020-06-01|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-02|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-03|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-04|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-05|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-06|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-07|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-08|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-09|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-10|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-11|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-12|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-13|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-14|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-15|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-16|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-17|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-18|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-19|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-20|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-21|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-22|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-23|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-24|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-25|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-26|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-27|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-28|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-29|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-06-30|25546.0|0|1787.0|0|6.537884608348882|0|27333.0|0
0|2020-07-01|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-02|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-03|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-04|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-05|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-06|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-07|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-08|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-09|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-10|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-11|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-12|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-13|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-14|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-15|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-16|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-17|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-18|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-19|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-20|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-21|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-22|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-23|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-24|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-25|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-26|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-27|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-28|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-29|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-30|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-07-31|25611.0|0|1698.0|0|6.217730418543337|0|27309.0|0
0|2020-08-01|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-02|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-03|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-04|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-05|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-06|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-07|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-08|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-09|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-10|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-11|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-12|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-13|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-14|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-15|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-16|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-17|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-18|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-19|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-20|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-21|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-22|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-23|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-24|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-25|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-26|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-27|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-28|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-29|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-30|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-08-31|25803.0|0|1391.0|0|5.1150989188791645|0|27194.0|0
0|2020-09-01|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-02|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-03|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-04|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-05|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-06|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-07|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-08|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-09|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-10|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-11|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-12|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-13|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-14|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-15|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-16|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-17|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-18|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-19|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-20|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-21|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-22|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-23|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-24|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-25|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-26|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-27|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-28|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-29|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-09-30|26112.0|0|1218.0|0|4.456641053787047|0|27330.0|0
0|2020-10-01|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-02|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-03|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-04|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-05|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-06|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-07|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-08|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-09|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-10|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-11|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-12|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-13|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-14|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-15|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-16|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-17|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-18|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-19|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-20|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-21|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-22|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-23|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-24|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-25|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-26|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-27|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-28|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-29|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-30|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-10-31|27283.0|0|1142.0|0|4.017590149516271|0|28425.0|0
0|2020-11-01|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-02|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-03|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-04|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-05|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-06|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-07|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-08|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-09|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-10|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-11|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-12|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-13|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-14|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-15|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-16|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-17|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-18|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-19|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-20|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-21|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-22|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-23|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-24|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-25|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-26|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-27|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-28|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
0|2020-11-29|27424.0|0|1148.0|0|4.017919641607167|0|28572.0|0
