|dates|Kiowa_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kiowa_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kiowa_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kiowa_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kiowa_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kiowa_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kiowa_Kansas_UnitedStates.TotalPopulation.data|Kiowa_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2475.0|0
