|dates|Lincoln_Colorado_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Lincoln_Colorado_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Lincoln_Colorado_UnitedStates.Male_Total_Population.data|Lincoln_Colorado_UnitedStates.Male_Total_Population.missing|Lincoln_Colorado_UnitedStates.Female_Total_Population.data|Lincoln_Colorado_UnitedStates.Female_Total_Population.missing|Lincoln_Colorado_UnitedStates.MaleAndFemale_Under18_Population.data|Lincoln_Colorado_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-01-31|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-08|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-09|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-10|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-11|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-12|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-13|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-14|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-15|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-16|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-17|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-18|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-19|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-20|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-21|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-22|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-23|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-24|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-25|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-26|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-27|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-28|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-02-29|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-08|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-09|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-10|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-11|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-12|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-13|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-14|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-15|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-16|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-17|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-18|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-19|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-20|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-21|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-22|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-23|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-24|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-25|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-26|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-27|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-28|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-29|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-30|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-03-31|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-08|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-09|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-10|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-11|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-12|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-13|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-14|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-15|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-16|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-17|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-18|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-19|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-20|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-21|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-22|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-23|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-24|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-25|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-26|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-27|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-28|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-29|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-04-30|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-08|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-09|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-10|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-11|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-12|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-13|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-14|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-15|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-16|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-17|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-18|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-19|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-20|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-21|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-22|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-23|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-24|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-25|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-26|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-27|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-28|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-29|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-30|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-05-31|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-08|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-09|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-10|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-11|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-12|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-13|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-14|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-15|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-16|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-17|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-18|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-19|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-20|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-21|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-22|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-23|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-24|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-25|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-26|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-27|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-28|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-29|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-06-30|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-08|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-09|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-10|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-11|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-12|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-13|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-14|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-15|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-16|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-17|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-18|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-19|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-20|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-21|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-22|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-23|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-24|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-25|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-26|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-27|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-28|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-29|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-30|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-07-31|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-08|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-09|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-10|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-11|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-12|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-13|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-14|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-15|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-16|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-17|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-18|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-19|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-20|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-21|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-22|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-23|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-24|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-25|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-26|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-27|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-28|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-29|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-30|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-08-31|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-08|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-09|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-10|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-11|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-12|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-13|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-14|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-15|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-16|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-17|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-18|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-19|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-20|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-21|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-22|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-23|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-24|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-25|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-26|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-27|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-28|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-29|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-09-30|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-08|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-09|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-10|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-11|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-12|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-13|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-14|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-15|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-16|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-17|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-18|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-19|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-20|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-21|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-22|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-23|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-24|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-25|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-26|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-27|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-28|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-29|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-30|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-10-31|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-08|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-09|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-10|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-11|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-12|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-13|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-14|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-15|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-16|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-17|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-18|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-19|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-20|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-21|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-22|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-23|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-24|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-25|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-26|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-27|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-28|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-29|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-11-30|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-08|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-09|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-10|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-11|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-12|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-13|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-14|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-15|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-16|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-17|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-18|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-19|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-20|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-21|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-22|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-23|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-24|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-25|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-26|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-27|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-28|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-29|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-30|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2020-12-31|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2021-01-01|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2021-01-02|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2021-01-03|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2021-01-04|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2021-01-05|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2021-01-06|985.0|0|3277.0|0|2333.0|0|1132.0|0
0|2021-01-07|985.0|0|3277.0|0|2333.0|0|1132.0|0
