|dates|Bastrop_Texas_UnitedStates.AveragePrecipitationTotal.data|Bastrop_Texas_UnitedStates.AveragePrecipitationTotal.missing|Bastrop_Texas_UnitedStates.AveragePrecipitation.data|Bastrop_Texas_UnitedStates.AveragePrecipitation.missing|Bastrop_Texas_UnitedStates.AverageWindDirection.data|Bastrop_Texas_UnitedStates.AverageWindDirection.missing|Bastrop_Texas_UnitedStates.AverageWindSpeed.data|Bastrop_Texas_UnitedStates.AverageWindSpeed.missing
0|2021-10-16|0.0|0|0.0|0|103.90625|0|7.53125|0
