|dates|Dubuque_Iowa_UnitedStates.BLS_EmployedPopulation.data|Dubuque_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Dubuque_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Dubuque_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Dubuque_Iowa_UnitedStates.BLS_UnemploymentRate.data|Dubuque_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Dubuque_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Dubuque_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-02|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-03|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-04|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-05|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-06|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-07|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-08|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-09|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-10|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-11|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-12|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-13|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-14|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-15|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-16|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-17|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-18|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-19|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-20|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-21|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-22|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-23|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-24|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-25|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-26|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-27|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-28|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-29|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-30|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-01-31|55164.0|0|2311.5|0|4.021713599707701|0|57475.5|0
0|2020-02-01|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-02|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-03|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-04|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-05|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-06|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-07|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-08|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-09|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-10|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-11|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-12|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-13|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-14|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-15|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-16|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-17|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-18|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-19|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-20|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-21|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-22|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-23|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-24|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-25|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-26|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-27|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-28|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-02-29|55143.5|0|1963.0|0|3.4374370693353646|0|57106.5|0
0|2020-03-01|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-02|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-03|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-04|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-05|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-06|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-07|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-08|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-09|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-10|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-11|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-12|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-13|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-14|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-15|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-16|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-17|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-18|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-19|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-20|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-21|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-22|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
0|2020-03-23|53901.5|0|2132.0|0|3.8048667315088296|0|56033.5|0
