|dates|McLean_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McLean_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McLean_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McLean_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McLean_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McLean_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McLean_Kentucky_UnitedStates.TotalPopulation.data|McLean_Kentucky_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9207.0|0
