|dates|Marion_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marion_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marion_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marion_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marion_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marion_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marion_Florida_UnitedStates.TotalPopulation.data|Marion_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|365579.0|0
