|dates|Bee_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bee_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bee_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Bee_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Bee_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bee_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bee_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bee_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
