|dates|Saunders_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Saunders_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Saunders_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Saunders_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Saunders_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Saunders_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Saunders_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Saunders_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-02|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-03|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-04|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-05|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-06|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-07|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-08|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-09|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-10|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-11|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-12|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-13|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-14|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-15|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-16|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-17|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-18|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-19|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-20|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-21|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-22|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-23|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-24|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-25|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-26|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-27|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-28|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-29|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-30|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-01-31|10956.0|0|334.0|0|2.9583702391496898|0|11290.0|0
0|2020-02-01|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-02|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-03|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-04|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-05|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-06|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-07|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-08|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-09|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-10|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-11|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-12|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-13|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-14|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-15|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-16|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-17|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-18|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-19|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-20|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-21|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-22|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-23|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-24|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-25|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-26|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-27|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-28|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-02-29|11000.5|0|318.5|0|2.813852813852814|0|11319.0|0
0|2020-03-01|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-02|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-03|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-04|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-05|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-06|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-07|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-08|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-09|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-10|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-11|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-12|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-13|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-14|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-15|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-16|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-17|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-18|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-19|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-20|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-21|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-22|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-23|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-24|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-25|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-26|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-27|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-28|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-29|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-30|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-03-31|10964.5|0|416.5|0|3.6596081187944822|0|11381.0|0
0|2020-04-01|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-02|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-03|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-04|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-05|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-06|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-07|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-08|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-09|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-10|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-11|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-12|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-13|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-14|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-15|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-16|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-17|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-18|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-19|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-20|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-21|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-22|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-23|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-24|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
0|2020-04-25|10387.5|0|810.0|0|7.2337575351640995|0|11197.5|0
