|dates|Montgomery_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Montgomery_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Montgomery_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Montgomery_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Montgomery_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Montgomery_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Montgomery_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Montgomery_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
