|dates|Campbell_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Campbell_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Campbell_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Campbell_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Campbell_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Campbell_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Campbell_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Campbell_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-23|726.5|0|29.5|0|3.9021164021164023|0|756.0|0
0|2020-01-24|726.5|0|29.5|0|3.9021164021164023|0|756.0|0
0|2020-01-25|726.5|0|29.5|0|3.9021164021164023|0|756.0|0
0|2020-01-26|726.5|0|29.5|0|3.9021164021164023|0|756.0|0
0|2020-01-27|726.5|0|29.5|0|3.9021164021164023|0|756.0|0
0|2020-01-28|726.5|0|29.5|0|3.9021164021164023|0|756.0|0
0|2020-01-29|726.5|0|29.5|0|3.9021164021164023|0|756.0|0
0|2020-01-30|726.5|0|29.5|0|3.9021164021164023|0|756.0|0
0|2020-01-31|726.5|0|29.5|0|3.9021164021164023|0|756.0|0
0|2020-02-01|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-02|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-03|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-04|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-05|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-06|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-07|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-08|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-09|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-10|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-11|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-12|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-13|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-14|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-15|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-16|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-17|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-18|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-19|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-20|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-21|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-22|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-23|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-24|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-25|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-26|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-27|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-28|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-02-29|731.0|0|30.0|0|3.942181340341656|0|761.0|0
0|2020-03-01|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-02|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-03|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-04|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-05|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-06|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-07|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-08|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-09|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-10|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-11|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-12|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-13|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-14|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-15|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-16|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-17|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-18|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-19|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-20|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-21|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-22|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-23|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-24|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-25|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-26|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-27|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-28|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-29|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-30|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-03-31|757.0|0|37.0|0|4.659949622166247|0|794.0|0
0|2020-04-01|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-02|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-03|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-04|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-05|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-06|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-07|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-08|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-09|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-10|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-11|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-12|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-13|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-14|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-15|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-16|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-17|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-18|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-19|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-20|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-21|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-22|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-23|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-24|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-25|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-26|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-27|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-28|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-29|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-04-30|711.0|0|47.5|0|6.262359920896507|0|758.5|0
0|2020-05-01|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-02|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-03|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-04|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-05|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-06|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-07|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-08|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-09|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-10|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-11|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-12|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-13|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-14|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-15|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-16|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-17|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-18|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-19|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-20|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-21|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-22|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-23|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-24|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-25|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-26|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-27|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-28|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-29|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-30|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-05-31|756.0|0|32.0|0|4.060913705583756|0|788.0|0
0|2020-06-01|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-02|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-03|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-04|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-05|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-06|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-07|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-08|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-09|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-10|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-11|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-12|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-13|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-14|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-15|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-16|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-17|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-18|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-19|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-20|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-21|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-22|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-23|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-24|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-25|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-26|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-27|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-28|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-29|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-06-30|747.0|0|28.0|0|3.6129032258064515|0|775.0|0
0|2020-07-01|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-02|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-03|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-04|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-05|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-06|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-07|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-08|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-09|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-10|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-11|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-12|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-13|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-14|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-15|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-16|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-17|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-18|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-19|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-20|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-21|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-22|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-23|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-24|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-25|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-26|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-27|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-28|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-29|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-30|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-07-31|732.0|0|25.0|0|3.3025099075297226|0|757.0|0
0|2020-08-01|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-02|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-03|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-04|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-05|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-06|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-07|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-08|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-09|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-10|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-11|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-12|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-13|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-14|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-15|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-16|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-17|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-18|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-19|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-20|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-21|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-22|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-23|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-24|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-25|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-26|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-27|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-28|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-29|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-30|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-08-31|747.0|0|33.0|0|4.230769230769231|0|780.0|0
0|2020-09-01|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-02|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-03|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-04|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-05|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-06|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-07|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-08|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-09|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-10|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-11|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-12|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-13|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-14|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-15|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-16|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-17|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-18|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-19|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-20|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-21|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-22|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-23|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-24|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-25|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-26|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-27|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-28|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-29|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-09-30|799.0|0|26.0|0|3.1515151515151514|0|825.0|0
0|2020-10-01|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-02|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-03|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-04|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-05|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-06|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-07|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-08|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-09|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-10|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-11|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-12|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-13|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-14|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-15|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-16|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-17|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-18|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-19|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-20|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-21|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-22|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-23|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-24|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-25|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-26|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-27|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-28|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-29|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-30|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-10-31|797.0|0|20.0|0|2.4479804161566707|0|817.0|0
0|2020-11-01|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-02|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-03|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-04|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-05|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-06|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-07|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-08|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-09|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-10|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-11|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-12|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-13|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-14|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-15|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-16|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-17|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-18|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-19|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-20|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-21|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-22|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-23|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-24|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-25|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-26|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-27|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-28|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-29|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-11-30|751.0|0|23.0|0|2.9715762273901807|0|774.0|0
0|2020-12-01|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-02|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-03|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-04|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-05|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-06|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-07|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-08|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-09|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-10|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-11|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-12|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-13|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-14|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-15|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-16|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-17|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-18|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-19|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-20|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-21|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-22|794.0|0|20.0|0|2.457002457002457|0|814.0|0
0|2020-12-23|794.0|0|20.0|0|2.457002457002457|0|814.0|0
