|dates|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Butts_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Butts_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
