|dates|NewHanover_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|NewHanover_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|NewHanover_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|NewHanover_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|NewHanover_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|NewHanover_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|NewHanover_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|NewHanover_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-02|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-03|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-04|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-05|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-06|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-07|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-08|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-09|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-10|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-11|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-12|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-13|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-14|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-15|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-16|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-17|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-18|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-19|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-20|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-21|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-22|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-23|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-24|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-25|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-26|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-27|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-28|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-29|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-30|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-01-31|119671.0|0|4386.5|0|3.5358603873203958|0|124057.5|0
0|2020-02-01|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-02|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-03|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-04|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-05|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-06|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-07|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-08|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-09|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-10|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-11|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-12|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-13|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-14|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-15|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-16|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-17|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-18|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-19|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-20|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-21|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-22|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-23|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-24|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-25|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-26|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-27|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-28|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-02-29|121516.0|0|4124.5|0|3.2827790401980255|0|125640.5|0
0|2020-03-01|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-02|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-03|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-04|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-05|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-06|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-07|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-08|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-09|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-10|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-11|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-12|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
0|2020-03-13|115756.5|0|4560.0|0|3.7900038648065726|0|120316.5|0
