|dates|Brown_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Brown_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Brown_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Brown_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Brown_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Brown_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Brown_Indiana_UnitedStates.TotalPopulation.data|Brown_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15092.0|0
