|dates|Rhea_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rhea_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rhea_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Rhea_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Rhea_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rhea_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rhea_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rhea_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
