|dates|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Coleman_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Coleman_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
