|dates|Tehama_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tehama_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tehama_California_UnitedStates.NYT_ConfirmedDeaths.data|Tehama_California_UnitedStates.NYT_ConfirmedDeaths.missing|Tehama_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tehama_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tehama_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tehama_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
