|dates|Petersburg_Virginia_UnitedStates.BLS_EmployedPopulation.data|Petersburg_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Petersburg_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Petersburg_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Petersburg_Virginia_UnitedStates.BLS_UnemploymentRate.data|Petersburg_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Petersburg_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Petersburg_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-22|11091.0|0|2106.0|0|15.958172311889065|0|13197.0|0
0|2020-05-23|11091.0|0|2106.0|0|15.958172311889065|0|13197.0|0
0|2020-05-24|11091.0|0|2106.0|0|15.958172311889065|0|13197.0|0
0|2020-05-25|11091.0|0|2106.0|0|15.958172311889065|0|13197.0|0
0|2020-05-26|11091.0|0|2106.0|0|15.958172311889065|0|13197.0|0
0|2020-05-27|11091.0|0|2106.0|0|15.958172311889065|0|13197.0|0
0|2020-05-28|11091.0|0|2106.0|0|15.958172311889065|0|13197.0|0
0|2020-05-29|11091.0|0|2106.0|0|15.958172311889065|0|13197.0|0
0|2020-05-30|11091.0|0|2106.0|0|15.958172311889065|0|13197.0|0
0|2020-05-31|11091.0|0|2106.0|0|15.958172311889065|0|13197.0|0
0|2020-06-01|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-02|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-03|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-04|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-05|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-06|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-07|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-08|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-09|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-10|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-11|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-12|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-13|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-14|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-15|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-16|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-17|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-18|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-19|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-20|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-21|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-22|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-23|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-24|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-25|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-26|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-27|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-28|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-29|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-06-30|11264.0|0|2540.0|0|18.400463633729355|0|13804.0|0
0|2020-07-01|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-02|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-03|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-04|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-05|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-06|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-07|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-08|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-09|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-10|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-11|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-12|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-13|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-14|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-15|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-16|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-17|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-18|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-19|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-20|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-21|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-22|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-23|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-24|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-25|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-26|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-27|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-28|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-29|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-30|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-07-31|11457.0|0|2743.0|0|19.316901408450704|0|14200.0|0
0|2020-08-01|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-02|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-03|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-04|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-05|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-06|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-07|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-08|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-09|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-10|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-11|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-12|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-13|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-14|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-15|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-16|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-17|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-18|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-19|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-20|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-21|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-22|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-23|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-24|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-25|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-26|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-27|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-28|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-29|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-30|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-08-31|11642.0|0|2482.0|0|17.572925516850752|0|14124.0|0
0|2020-09-01|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-02|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-03|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-04|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-05|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-06|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-07|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-08|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-09|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-10|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-11|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-12|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-13|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-14|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-15|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-16|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-17|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-18|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-19|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-20|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-21|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-22|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-23|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-24|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-25|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-26|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-27|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-28|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-29|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-09-30|11398.0|0|2272.0|0|16.62033650329188|0|13670.0|0
0|2020-10-01|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-02|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-03|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-04|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-05|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-06|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-07|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-08|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-09|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-10|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-11|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-12|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-13|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-14|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-15|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-16|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-17|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-18|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-19|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-20|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-21|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-22|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-23|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-24|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-25|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-26|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-27|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-28|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-29|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-30|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-10-31|11365.0|0|2075.0|0|15.438988095238095|0|13440.0|0
0|2020-11-01|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-02|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-03|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-04|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-05|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-06|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-07|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-08|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-09|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-10|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-11|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-12|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-13|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-14|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-15|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-16|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-17|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-18|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-19|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-20|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-21|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-22|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-23|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-24|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-25|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-26|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-27|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-28|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-29|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-11-30|11356.0|0|1913.0|0|14.417062325721608|0|13269.0|0
0|2020-12-01|11279.0|0|1937.0|0|14.656476997578693|0|13216.0|0
0|2020-12-02|11279.0|0|1937.0|0|14.656476997578693|0|13216.0|0
0|2020-12-03|11279.0|0|1937.0|0|14.656476997578693|0|13216.0|0
