|dates|SanJuan_Utah_UnitedStates.AveragePrecipitationTotal.data|SanJuan_Utah_UnitedStates.AveragePrecipitationTotal.missing|SanJuan_Utah_UnitedStates.AveragePrecipitation.data|SanJuan_Utah_UnitedStates.AveragePrecipitation.missing|SanJuan_Utah_UnitedStates.AverageWindDirection.data|SanJuan_Utah_UnitedStates.AverageWindDirection.missing|SanJuan_Utah_UnitedStates.AverageWindSpeed.data|SanJuan_Utah_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|67.5|0|2.3333333333333335|0
0|2020-01-02|0.0|0|0.0|0|135.26041666666666|0|4.869791666666667|0
0|2020-01-03|0.0|0|0.0|0|85.3125|0|2.6041666666666665|0
0|2020-01-04|0.0|0|0.0|0|96.875|0|3.5520833333333335|0
0|2020-01-05|0.0|0|0.0|0|127.39583333333333|0|5.052083333333333|0
0|2020-01-06|0.0|0|0.0|0|110.83333333333333|0|3.78125|0
0|2020-01-07|0.0|0|0.0|0|70.52083333333333|0|3.1979166666666665|0
0|2020-01-08|0.0|0|0.0|0|157.39583333333334|0|3.8333333333333335|0
0|2020-01-09|0.0|0|0.0|0|69.89583333333333|0|4.197916666666667|0
0|2020-01-10|0.0|0|0.0|0|236.77083333333334|0|8.09375|0
0|2020-01-11|0.0|0|0.0|0|125.625|0|2.6145833333333335|0
0|2020-01-12|0.0|0|0.0|0|65.72916666666667|0|4.416666666666667|0
0|2020-01-13|0.0|0|0.0|0|93.54166666666667|0|4.958333333333333|0
0|2020-01-14|0.0|0|0.0|0|67.70833333333333|0|2.75|0
0|2020-01-15|0.0|0|0.0|0|66.40625|0|4.359375|0
0|2020-01-16|0.0|0|0.0|0|140.0|0|6.104166666666667|0
0|2020-01-17|0.0|0|0.0|0|233.85416666666666|0|10.572916666666666|0
0|2020-01-18|0.0|0|0.0|0|165.41666666666666|0|3.8229166666666665|0
0|2020-01-19|0.0|0|0.0|0|103.02083333333333|0|2.5104166666666665|0
0|2020-01-20|0.0|0|0.0|0|143.85416666666666|0|3.1145833333333335|0
0|2020-01-21|0.0|0|0.0|0|31.875|0|1.0104166666666667|0
0|2020-01-22|0.0|0|0.0|0|46.770833333333336|0|1.125|0
0|2020-01-23|0.0|0|0.0|0|155.10416666666666|0|4.354166666666667|0
0|2020-01-24|0.0|0|0.0|0|145.3125|0|2.9791666666666665|0
0|2020-01-25|0.0|0|0.0|0|132.29166666666666|0|4.166666666666667|0
0|2020-01-26|0.0|0|0.0|0|109.79166666666667|0|3.5416666666666665|0
0|2020-01-27|0.0|0|0.0|0|204.11458333333334|0|10.213541666666666|0
0|2020-01-28|0.0|0|0.0|0|108.4375|0|3.28125|0
0|2020-01-29|0.0|0|0.0|0|197.8125|0|6.010416666666667|0
0|2020-01-30|0.0|0|0.0|0|111.25|0|3.3541666666666665|0
0|2020-01-31|0.0|0|0.0|0|78.125|0|2.6979166666666665|0
0|2020-02-01|0.0|0|0.0|0|156.5625|0|4.916666666666667|0
0|2020-02-02|0.0|0|0.0|0|103.02083333333333|0|3.7604166666666665|0
0|2020-02-03|0.0|0|0.0|0|227.8125|0|10.697916666666666|0
0|2020-02-04|0.0|0|0.0|0|228.4375|0|6.71875|0
0|2020-02-05|0.0|0|0.0|0|111.97916666666667|0|3.3385416666666665|0
0|2020-02-06|0.0|0|0.0|0|81.25|0|3.53125|0
0|2020-02-07|0.0|0|0.0|0|189.375|0|6.53125|0
0|2020-02-08|0.0|0|0.0|0|149.0625|0|5.177083333333333|0
0|2020-02-09|0.0|0|0.0|0|111.875|0|3.9895833333333335|0
0|2020-02-10|0.0|0|0.0|0|126.97916666666667|0|3.5416666666666665|0
0|2020-02-11|0.0|0|0.0|0|145.52083333333334|0|8.958333333333334|0
0|2020-02-12|0.0|0|0.0|0|158.64583333333334|0|6.291666666666667|0
0|2020-02-13|0.0|0|0.0|0|136.35416666666666|0|4.833333333333333|0
0|2020-02-14|0.0|0|0.0|0|153.4375|0|4.239583333333333|0
0|2020-02-15|0.0|0|0.0|0|70.41666666666667|0|4.364583333333333|0
0|2020-02-16|0.0|0|0.0|0|64.79166666666667|0|4.072916666666667|0
0|2020-02-17|0.0|0|0.0|0|219.58333333333334|0|6.739583333333333|0
0|2020-02-18|0.0|0|0.0|0|138.85416666666666|0|4.010416666666667|0
0|2020-02-19|0.0|0|0.0|0|164.16666666666666|0|4.5625|0
0|2020-02-20|0.0|0|0.0|0|79.0625|0|4.625|0
0|2020-02-21|0.0|0|0.0|0|172.29166666666666|0|4.90625|0
0|2020-02-22|0.0|0|0.0|0|100.625|0|4.5|0
0|2020-02-23|0.0|0|0.0|0|105.625|0|3.6145833333333335|0
0|2020-02-24|0.0|0|0.0|0|211.35416666666666|0|9.666666666666666|0
0|2020-02-25|0.0|0|0.0|0|223.85416666666666|0|12.208333333333334|0
0|2020-02-26|0.0|0|0.0|0|110.83333333333333|0|4.739583333333333|0
0|2020-02-27|0.0|0|0.0|0|157.5|0|4.572916666666667|0
0|2020-02-28|0.0|0|0.0|0|119.58333333333333|0|4.416666666666667|0
0|2020-02-29|0.0|0|0.0|0|146.14583333333334|0|4.90625|0
0|2020-03-01|0.0|0|0.0|0|143.75|0|7.239583333333333|0
