|dates|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Taney_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Taney_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
