|dates|DeKalb_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|DeKalb_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|DeKalb_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|DeKalb_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|DeKalb_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|DeKalb_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|DeKalb_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|DeKalb_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
