|dates|Wibaux_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wibaux_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wibaux_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wibaux_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wibaux_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wibaux_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wibaux_Montana_UnitedStates.TotalPopulation.data|Wibaux_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|969.0|0
