|dates|Caldwell_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Caldwell_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Caldwell_NorthCarolina_UnitedStates.NYT_ConfirmedDeaths.data|Caldwell_NorthCarolina_UnitedStates.NYT_ConfirmedDeaths.missing|Caldwell_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Caldwell_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Caldwell_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Caldwell_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
