|dates|Whatcom_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Whatcom_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Whatcom_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Whatcom_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Whatcom_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Whatcom_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Whatcom_Washington_UnitedStates.TotalPopulation.data|Whatcom_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|229247.0|0
