|dates|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McMinn_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|McMinn_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
