|dates|Catron_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Catron_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Catron_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Catron_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Catron_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Catron_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Catron_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Catron_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
