|dates|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Teton_Idaho_UnitedStates.TotalPopulation.data|Teton_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12142.0|0
