|dates|Phillips_Montana_UnitedStates.BLS_EmployedPopulation.data|Phillips_Montana_UnitedStates.BLS_EmployedPopulation.missing|Phillips_Montana_UnitedStates.BLS_UnemployedPopulation.data|Phillips_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Phillips_Montana_UnitedStates.BLS_UnemploymentRate.data|Phillips_Montana_UnitedStates.BLS_UnemploymentRate.missing|Phillips_Montana_UnitedStates.BLS_LaborForcePopulation.data|Phillips_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-23|1768.5|0|100.0|0|5.351886540005352|0|1868.5|0
0|2020-01-24|1768.5|0|100.0|0|5.351886540005352|0|1868.5|0
0|2020-01-25|1768.5|0|100.0|0|5.351886540005352|0|1868.5|0
0|2020-01-26|1768.5|0|100.0|0|5.351886540005352|0|1868.5|0
0|2020-01-27|1768.5|0|100.0|0|5.351886540005352|0|1868.5|0
0|2020-01-28|1768.5|0|100.0|0|5.351886540005352|0|1868.5|0
0|2020-01-29|1768.5|0|100.0|0|5.351886540005352|0|1868.5|0
0|2020-01-30|1768.5|0|100.0|0|5.351886540005352|0|1868.5|0
0|2020-01-31|1768.5|0|100.0|0|5.351886540005352|0|1868.5|0
0|2020-02-01|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-02|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-03|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-04|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-05|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-06|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-07|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-08|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-09|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-10|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-11|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-12|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-13|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-14|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-15|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-16|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-17|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-18|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-19|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-20|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-21|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-22|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-23|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-24|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-25|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-26|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-27|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-28|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-02-29|1802.0|0|86.0|0|4.555084745762712|0|1888.0|0
0|2020-03-01|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-02|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-03|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-04|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-05|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-06|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-07|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-08|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-09|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-10|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-11|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-12|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-13|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-14|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-15|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-16|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-17|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-18|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-19|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-20|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-21|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-22|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-23|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-24|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-25|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-26|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-27|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-28|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-29|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-30|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-03-31|1813.5|0|87.5|0|4.602840610205155|0|1901.0|0
0|2020-04-01|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-02|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-03|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-04|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-05|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-06|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-07|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-08|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-09|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-10|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-11|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-12|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-13|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-14|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-15|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-16|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-17|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-18|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-19|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-20|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-21|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-22|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-23|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-24|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-25|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-26|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-27|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-28|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-29|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-04-30|1742.0|0|141.5|0|7.512609503583754|0|1883.5|0
0|2020-05-01|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-02|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-03|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-04|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-05|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-06|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-07|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-08|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-09|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-10|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-11|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-12|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-13|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-14|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-15|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-16|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-17|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-18|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-19|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-20|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-21|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-22|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-23|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-24|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-25|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-26|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-27|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-28|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-29|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-30|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-05-31|1739.0|0|110.0|0|5.949161709031909|0|1849.0|0
0|2020-06-01|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-02|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-03|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-04|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-05|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-06|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-07|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-08|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-09|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-10|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-11|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-12|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-13|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-14|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-15|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-16|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-17|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-18|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-19|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-20|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-21|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-22|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-23|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-24|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-25|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-26|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-27|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-28|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-29|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-06-30|1790.0|0|109.0|0|5.73986308583465|0|1899.0|0
0|2020-07-01|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-02|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-03|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-04|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-05|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-06|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-07|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-08|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-09|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-10|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-11|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-12|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-13|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-14|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-15|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-16|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-17|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-18|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-19|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-20|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-21|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-22|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-23|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-24|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-25|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-26|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-27|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-28|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-29|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-30|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-07-31|1719.0|0|95.0|0|5.237045203969129|0|1814.0|0
0|2020-08-01|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-02|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-03|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-04|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-05|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-06|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-07|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-08|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-09|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-10|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-11|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-12|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-13|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-14|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-15|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-16|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-17|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-18|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-19|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-20|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-21|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-22|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-23|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-24|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-25|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-26|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-27|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-28|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-29|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-30|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-08-31|1767.0|0|81.0|0|4.383116883116883|0|1848.0|0
0|2020-09-01|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-02|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-03|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-04|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-05|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-06|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-07|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-08|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-09|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-10|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-11|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-12|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-13|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-14|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-15|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-16|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-17|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-18|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-19|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-20|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-21|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-22|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-23|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-24|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-25|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-26|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-27|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-28|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-29|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-09-30|1799.0|0|64.0|0|3.435319377348363|0|1863.0|0
0|2020-10-01|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-02|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-03|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-04|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-05|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-06|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-07|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-08|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-09|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-10|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-11|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-12|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-13|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-14|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-15|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-16|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-17|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-18|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-19|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-20|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-21|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-22|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-23|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-24|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-25|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-26|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-27|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-28|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-29|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-30|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-10-31|1884.0|0|60.0|0|3.0864197530864197|0|1944.0|0
0|2020-11-01|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-02|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-03|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-04|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-05|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-06|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-07|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-08|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-09|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-10|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-11|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-12|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-13|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-14|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-15|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-16|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-17|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-18|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-19|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-20|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-21|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-22|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-23|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-24|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-25|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-26|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-27|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-28|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-29|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-11-30|1851.0|0|75.0|0|3.8940809968847354|0|1926.0|0
0|2020-12-01|1816.0|0|95.0|0|4.9712192569335425|0|1911.0|0
0|2020-12-02|1816.0|0|95.0|0|4.9712192569335425|0|1911.0|0
0|2020-12-03|1816.0|0|95.0|0|4.9712192569335425|0|1911.0|0
0|2020-12-04|1816.0|0|95.0|0|4.9712192569335425|0|1911.0|0
0|2020-12-05|1816.0|0|95.0|0|4.9712192569335425|0|1911.0|0
0|2020-12-06|1816.0|0|95.0|0|4.9712192569335425|0|1911.0|0
0|2020-12-07|1816.0|0|95.0|0|4.9712192569335425|0|1911.0|0
0|2020-12-08|1816.0|0|95.0|0|4.9712192569335425|0|1911.0|0
