|dates|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|RioArriba_NewMexico_UnitedStates.TotalPopulation.data|RioArriba_NewMexico_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|38921.0|0
