|dates|Roscommon_Michigan_UnitedStates.BLS_EmployedPopulation.data|Roscommon_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Roscommon_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Roscommon_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Roscommon_Michigan_UnitedStates.BLS_UnemploymentRate.data|Roscommon_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Roscommon_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Roscommon_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-24|6743.5|0|706.0|0|9.477146117189074|0|7449.5|0
0|2020-01-25|6743.5|0|706.0|0|9.477146117189074|0|7449.5|0
0|2020-01-26|6743.5|0|706.0|0|9.477146117189074|0|7449.5|0
0|2020-01-27|6743.5|0|706.0|0|9.477146117189074|0|7449.5|0
0|2020-01-28|6743.5|0|706.0|0|9.477146117189074|0|7449.5|0
0|2020-01-29|6743.5|0|706.0|0|9.477146117189074|0|7449.5|0
0|2020-01-30|6743.5|0|706.0|0|9.477146117189074|0|7449.5|0
0|2020-01-31|6743.5|0|706.0|0|9.477146117189074|0|7449.5|0
0|2020-02-01|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-02|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-03|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-04|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-05|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-06|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-07|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-08|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-09|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-10|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-11|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-12|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-13|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-14|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-15|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-16|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-17|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-18|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-19|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-20|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-21|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-22|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-23|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-24|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-25|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-26|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-27|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-28|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-02-29|6828.0|0|622.0|0|8.348993288590604|0|7450.0|0
0|2020-03-01|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-02|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-03|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-04|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-05|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-06|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-07|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-08|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-09|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-10|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-11|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-12|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-13|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-14|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-15|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-16|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-17|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-18|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-19|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-20|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-21|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-22|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-23|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-24|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-25|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-26|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-27|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-28|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-29|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-30|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-03-31|6719.0|0|629.0|0|8.560152422427871|0|7348.0|0
0|2020-04-01|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-02|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-03|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-04|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-05|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-06|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-07|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-08|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-09|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-10|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-11|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-12|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-13|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-14|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-15|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-16|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-17|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-18|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-19|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-20|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-21|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-22|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-23|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-24|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-25|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-26|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-27|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-28|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-29|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-04-30|4865.0|0|2369.0|0|32.74813381255184|0|7234.0|0
0|2020-05-01|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-02|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-03|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-04|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-05|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-06|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-07|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-08|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-09|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-10|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-11|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-12|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-13|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-14|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-15|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-16|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-17|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-18|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-19|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-20|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-21|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-22|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-23|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-24|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-25|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-26|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-27|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-28|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-29|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-30|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-05-31|6123.0|0|1925.0|0|23.918986083499007|0|8048.0|0
0|2020-06-01|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-02|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-03|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-04|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-05|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-06|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-07|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-08|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-09|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-10|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-11|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-12|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-13|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-14|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-15|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-16|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-17|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-18|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-19|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-20|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-21|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-22|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-23|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-24|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-25|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-26|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-27|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-28|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-29|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-06-30|7464.0|0|1078.0|0|12.619995317255912|0|8542.0|0
0|2020-07-01|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-02|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-03|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-04|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-05|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-06|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-07|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-08|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-09|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-10|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-11|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-12|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-13|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-14|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-15|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-16|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-17|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-18|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-19|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-20|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-21|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-22|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-23|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-24|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-25|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-26|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-27|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-28|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-29|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-30|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-07-31|7493.0|0|788.0|0|9.515758966308416|0|8281.0|0
0|2020-08-01|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-02|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-03|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-04|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-05|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-06|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-07|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-08|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-09|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-10|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-11|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-12|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-13|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-14|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-15|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-16|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-17|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-18|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-19|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-20|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-21|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-22|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-23|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-24|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-25|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-26|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-27|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-28|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-29|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-30|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-08-31|7644.0|0|650.0|0|7.836990595611285|0|8294.0|0
0|2020-09-01|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-02|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-03|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-04|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-05|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-06|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-07|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-08|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-09|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-10|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-11|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-12|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-13|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-14|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-15|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-16|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-17|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-18|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-19|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-20|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-21|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-22|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-23|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-24|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-25|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-26|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-27|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-28|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-29|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-09-30|7442.0|0|619.0|0|7.678948021337303|0|8061.0|0
0|2020-10-01|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-02|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-03|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-04|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-05|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-06|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-07|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-08|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-09|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-10|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-11|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-12|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-13|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-14|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-15|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-16|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-17|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-18|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-19|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-20|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-21|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-22|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-23|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-24|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-25|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-26|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-27|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-28|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-29|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-30|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-10-31|7244.0|0|546.0|0|7.008985879332478|0|7790.0|0
0|2020-11-01|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-02|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-03|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-04|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-05|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-06|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-07|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-08|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-09|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-10|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-11|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-12|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-13|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-14|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-15|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-16|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-17|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-18|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-19|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-20|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-21|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-22|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-23|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-24|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-25|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-26|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-27|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-28|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-29|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-11-30|7039.0|0|625.0|0|8.155010438413361|0|7664.0|0
0|2020-12-01|6804.0|0|856.0|0|11.174934725848564|0|7660.0|0
0|2020-12-02|6804.0|0|856.0|0|11.174934725848564|0|7660.0|0
0|2020-12-03|6804.0|0|856.0|0|11.174934725848564|0|7660.0|0
0|2020-12-04|6804.0|0|856.0|0|11.174934725848564|0|7660.0|0
0|2020-12-05|6804.0|0|856.0|0|11.174934725848564|0|7660.0|0
0|2020-12-06|6804.0|0|856.0|0|11.174934725848564|0|7660.0|0
0|2020-12-07|6804.0|0|856.0|0|11.174934725848564|0|7660.0|0
