|dates|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Treasure_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Treasure_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
