|dates|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Oxford_Maine_UnitedStates.TotalPopulation.data|Oxford_Maine_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|57975.0|0
