|dates|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wilcox_Georgia_UnitedStates.TotalPopulation.data|Wilcox_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8635.0|0
