|dates|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Duchesne_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Duchesne_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
