|dates|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Uintah_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Uintah_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
