|dates|Sussex_Delaware_UnitedStates.BLS_EmployedPopulation.data|Sussex_Delaware_UnitedStates.BLS_EmployedPopulation.missing|Sussex_Delaware_UnitedStates.BLS_UnemployedPopulation.data|Sussex_Delaware_UnitedStates.BLS_UnemployedPopulation.missing|Sussex_Delaware_UnitedStates.BLS_UnemploymentRate.data|Sussex_Delaware_UnitedStates.BLS_UnemploymentRate.missing|Sussex_Delaware_UnitedStates.BLS_LaborForcePopulation.data|Sussex_Delaware_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|100769.5|0|5336.5|0|5.029404557706444|0|106106.0|0
0|2020-01-27|100769.5|0|5336.5|0|5.029404557706444|0|106106.0|0
0|2020-01-28|100769.5|0|5336.5|0|5.029404557706444|0|106106.0|0
0|2020-01-29|100769.5|0|5336.5|0|5.029404557706444|0|106106.0|0
0|2020-01-30|100769.5|0|5336.5|0|5.029404557706444|0|106106.0|0
0|2020-01-31|100769.5|0|5336.5|0|5.029404557706444|0|106106.0|0
0|2020-02-01|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-02|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-03|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-04|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-05|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-06|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-07|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-08|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-09|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-10|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-11|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-12|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-13|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-14|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-15|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-16|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-17|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-18|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-19|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-20|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-21|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-22|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-23|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-24|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-25|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-26|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-27|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-28|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-02-29|100468.0|0|5186.5|0|4.908924844658769|0|105654.5|0
0|2020-03-01|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-02|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-03|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-04|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-05|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-06|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-07|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-08|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-09|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-10|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-11|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-12|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-13|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-14|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-15|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-16|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-17|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-18|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-19|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-20|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-21|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-22|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-23|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-24|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-25|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-26|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-27|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-28|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-29|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-30|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-03-31|97417.5|0|5755.5|0|5.578494373527958|0|103173.0|0
0|2020-04-01|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-02|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-03|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-04|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-05|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-06|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-07|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-08|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-09|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-10|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-11|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-12|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-13|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-14|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-15|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-16|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-17|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-18|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-19|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-20|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-21|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-22|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-23|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-24|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-25|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-26|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-27|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-28|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-29|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-04-30|84655.0|0|15341.5|0|15.342036971293995|0|99996.5|0
0|2020-05-01|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-02|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-03|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-04|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-05|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-06|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-07|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-08|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-09|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-10|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-11|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-12|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-13|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-14|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-15|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-16|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-17|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-18|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-19|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-20|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-21|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-22|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-23|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-24|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-25|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-26|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-27|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-28|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-29|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-30|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-05-31|86908.0|0|14516.0|0|14.312194352421518|0|101424.0|0
0|2020-06-01|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-02|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-03|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-04|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-05|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-06|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-07|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-08|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-09|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-10|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-11|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-12|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-13|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-14|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-15|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-16|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-17|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-18|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-19|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-20|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-21|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-22|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-23|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-24|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-25|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-26|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-27|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-28|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-29|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-06-30|94699.0|0|12888.0|0|11.979142461449804|0|107587.0|0
0|2020-07-01|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-02|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-03|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-04|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-05|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-06|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-07|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-08|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-09|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-10|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-11|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-12|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-13|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-14|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-15|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-16|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-17|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-18|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-19|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-20|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-21|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-22|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-23|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-24|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-25|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-26|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-27|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-28|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-29|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-30|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-07-31|103905.0|0|8116.0|0|7.245070120780925|0|112021.0|0
0|2020-08-01|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-02|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-03|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-04|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-05|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-06|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-07|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-08|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-09|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-10|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-11|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-12|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-13|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-14|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-15|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-16|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-17|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-18|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-19|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-20|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-21|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-22|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-23|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-24|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-25|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-26|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-27|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-28|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-29|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-30|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-08-31|104283.0|0|7117.0|0|6.388689407540395|0|111400.0|0
0|2020-09-01|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-02|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-03|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-04|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-05|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-06|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-07|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-08|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-09|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-10|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-11|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-12|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-13|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-14|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-15|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-16|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-17|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-18|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-19|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-20|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-21|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-22|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-23|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-24|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-25|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-26|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-27|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-28|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-29|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-09-30|101652.0|0|6653.0|0|6.142837357462721|0|108305.0|0
0|2020-10-01|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-02|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-03|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-04|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-05|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-06|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-07|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-08|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-09|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-10|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-11|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-12|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-13|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-14|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-15|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-16|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-17|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-18|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-19|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-20|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-21|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-22|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-23|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-24|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-25|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-26|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-27|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-28|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-29|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-30|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-10-31|101702.0|0|4550.0|0|4.282272333697248|0|106252.0|0
0|2020-11-01|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-02|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-03|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-04|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-05|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-06|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-07|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-08|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-09|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-10|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-11|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-12|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-13|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-14|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-15|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-16|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-17|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-18|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-19|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-20|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-21|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-22|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-23|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-24|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-25|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-26|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-27|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-28|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-29|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-11-30|100054.0|0|4723.0|0|4.507668667741966|0|104777.0|0
0|2020-12-01|99440.0|0|5640.0|0|5.367339170156072|0|105080.0|0
