|dates|Denton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Denton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Denton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Denton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Denton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Denton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Denton_Texas_UnitedStates.TotalPopulation.data|Denton_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|887207.0|0
