|dates|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cochise_Arizona_UnitedStates.NYT_ConfirmedDeaths.data|Cochise_Arizona_UnitedStates.NYT_ConfirmedDeaths.missing|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
