|dates|Boyle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Boyle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Boyle_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Boyle_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Boyle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Boyle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Boyle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Boyle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
