|dates|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kossuth_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Kossuth_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
