|dates|Brunswick_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Brunswick_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Brunswick_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Brunswick_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Brunswick_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Brunswick_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Brunswick_NorthCarolina_UnitedStates.TotalPopulation.data|Brunswick_NorthCarolina_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|142820.0|0
